"City","quadrat","species","count","TraitName","value"
"Vancouver",1,"Glyceria maxima",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.9511141848005
"Vancouver",1,"Glyceria maxima",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",15.548622934
"Vancouver",1,"Glyceria maxima",8,"Plant height generative",1.45
"Vancouver",1,"Glyceria maxima",8,"Plant height vegetative",1.4
"Vancouver",1,"Glycine max",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",32.8721605281773
"Vancouver",1,"Glycine max",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",30.7
"Vancouver",1,"Glycine max",1,"Plant height vegetative",0.148179047619048
"Vancouver",1,"Glyptostrobus pensilis",1,"Plant height vegetative",19.9090909090909
"Vancouver",1,"Glyptostrobus pensilis",1,"Stem diameter",1.2
"Vancouver",1,"Gnaphalium uliginosum",3,"Plant biomass and allometry: Seed number per plant",55000
"Vancouver",1,"Gnaphalium uliginosum",3,"Plant height vegetative",0.136666666666667
"Vancouver",1,"Guizotia abyssinica",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",38.2476248127189
"Vancouver",1,"Gymnocarpium dryopteris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",57.8274954810504
"Vancouver",1,"Gymnocarpium dryopteris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",71.336
"Vancouver",1,"Gymnocarpium dryopteris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",47.8596992343079
"Vancouver",1,"Gymnocarpium dryopteris",1,"Leaf petiole length",18.75
"Vancouver",1,"Gymnocarpium dryopteris",1,"Leaf thickness",0.0903
"Vancouver",1,"Gymnocarpium dryopteris",1,"Plant height generative",0.25
"Vancouver",1,"Gymnocarpium dryopteris",1,"Plant height vegetative",0.232083333333333
"Vancouver",1,"Hamamelis mollis",1,"Leaf petiole length",0.8
"Vancouver",1,"Hamamelis mollis",1,"Plant height vegetative",10
"Vancouver",1,"Hedera colchica",2,"Plant height vegetative",7
"Vancouver",1,"Hedera helix",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5088831914213
"Vancouver",1,"Hedera helix",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.4144474769933
"Vancouver",1,"Hedera helix",20,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",14.7347438839978
"Vancouver",1,"Hedera helix",20,"Leaf petiole length",10.465535
"Vancouver",1,"Hedera helix",20,"Leaf thickness",0.177078260869565
"Vancouver",1,"Hedera helix",20,"Plant height generative",8.15
"Vancouver",1,"Hedera helix",20,"Plant height vegetative",14.0685714285714
"Vancouver",1,"Hedera helix",20,"Seed number per flower",5.16666666666667
"Vancouver",1,"Hedera helix",20,"Seed number per inflorescence (total, fertile, infertile)",5
"Vancouver",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.5501154084962
"Vancouver",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.348
"Vancouver",1,"Helianthus annuus",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.3447326295224
"Vancouver",1,"Helianthus annuus",3,"Leaf thickness",0.299
"Vancouver",1,"Helianthus annuus",3,"Plant height generative",2
"Vancouver",1,"Helianthus annuus",3,"Plant height vegetative",2.481104
"Vancouver",1,"Helianthus annuus",3,"Root/shoot ratio",0.230001087162652
"Vancouver",1,"Helianthus annuus",3,"Seed number per inflorescence (total, fertile, infertile)",564.285714285714
"Vancouver",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",6.34920634920635
"Vancouver",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",11.06729474
"Vancouver",1,"Helianthus maximiliani",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",6.3492063492
"Vancouver",1,"Helianthus maximiliani",1,"Leaf thickness",0.45
"Vancouver",1,"Helianthus maximiliani",1,"Plant height generative",1.038
"Vancouver",1,"Helianthus maximiliani",1,"Plant height vegetative",1.061
"Vancouver",1,"Helianthus petiolaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",8.43618927
"Vancouver",1,"Helianthus petiolaris",1,"Leaf thickness",0.37125
"Vancouver",1,"Helianthus petiolaris",1,"Plant height vegetative",3
"Vancouver",1,"Helianthus petiolaris",1,"Root/shoot ratio",0.200604911289136
"Vancouver",1,"Helleborus niger",2,"Plant height generative",0.225
"Vancouver",1,"Helleborus niger",2,"Plant height vegetative",0.225
"Vancouver",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",38.8
"Vancouver",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.858
"Vancouver",1,"Heracleum mantegazzianum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.426666665
"Vancouver",1,"Heracleum mantegazzianum",1,"Plant biomass and allometry: Seed number per plant",34071.4285714286
"Vancouver",1,"Heracleum mantegazzianum",1,"Plant height generative",2.65
"Vancouver",1,"Heracleum mantegazzianum",1,"Plant height vegetative",3.575
"Vancouver",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.3831920787427
"Vancouver",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",16.27573125
"Vancouver",1,"Heracleum sphondylium",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.7169387109167
"Vancouver",1,"Heracleum sphondylium",1,"Leaf thickness",0.193916666666667
"Vancouver",1,"Heracleum sphondylium",1,"Plant biomass and allometry: Seed number per plant",4438.33333333333
"Vancouver",1,"Heracleum sphondylium",1,"Plant height generative",1.06291666666667
"Vancouver",1,"Heracleum sphondylium",1,"Plant height vegetative",0.938847222222222
"Vancouver",1,"Heracleum sphondylium",1,"Seed number per flower",3.75
"Vancouver",1,"Heracleum sphondylium",1,"Seed number per inflorescence (total, fertile, infertile)",2
"Vancouver",1,"Hesperis matronalis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",33.0316343490305
"Vancouver",1,"Hesperis matronalis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",40.92
"Vancouver",1,"Hesperis matronalis",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.11634349
"Vancouver",1,"Hesperis matronalis",4,"Leaf thickness",0.27
"Vancouver",1,"Hesperis matronalis",4,"Plant height generative",0.7
"Vancouver",1,"Hesperis matronalis",4,"Plant height vegetative",0.542418181818182
"Vancouver",1,"Heteromeles arbutifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",4.19598298447148
"Vancouver",1,"Heteromeles arbutifolia",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",4.91634010816033
"Vancouver",1,"Heteromeles arbutifolia",1,"Leaf thickness",0.36475000025
"Vancouver",1,"Heteromeles arbutifolia",1,"Plant height vegetative",5.375
"Vancouver",1,"Hieracium maculatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",20.114
"Vancouver",1,"Hieracium maculatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",18.086
"Vancouver",1,"Hieracium maculatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.175
"Vancouver",1,"Hieracium maculatum",1,"Plant biomass and allometry: Seed number per plant",150
"Vancouver",1,"Hieracium maculatum",1,"Plant height generative",0.55
"Vancouver",1,"Hieracium maculatum",1,"Plant height vegetative",0.41
"Vancouver",1,"Hieracium murorum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",44.734
"Vancouver",1,"Hieracium murorum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",36.07
"Vancouver",1,"Hieracium murorum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",40.3
"Vancouver",1,"Hieracium murorum",4,"Plant height generative",0.48
"Vancouver",1,"Hieracium murorum",4,"Plant height vegetative",0.306111111111111
"Vancouver",1,"Hieracium sabaudum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",38.2251095235471
"Vancouver",1,"Hieracium sabaudum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",37.5107299647805
"Vancouver",1,"Hieracium sabaudum",2,"Plant height generative",1
"Vancouver",1,"Hieracium sabaudum",2,"Plant height vegetative",0.150833333333333
"Vancouver",1,"Hippuris vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",35.1
"Vancouver",1,"Hippuris vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",27.124
"Vancouver",1,"Hippuris vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",27.39
"Vancouver",1,"Hippuris vulgaris",1,"Plant biomass and allometry: Seed number per plant",350
"Vancouver",1,"Hippuris vulgaris",1,"Plant height vegetative",0.486111111111111
"Vancouver",1,"Hippuris vulgaris",1,"Seed number per flower",1
"Vancouver",1,"Hippuris vulgaris",1,"Seed number per inflorescence (total, fertile, infertile)",1
"Vancouver",1,"Holcus lanatus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",37.7213745924165
"Vancouver",1,"Holcus lanatus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",21.3909328554946
"Vancouver",1,"Holcus lanatus",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",23.2389386582662
"Vancouver",1,"Holcus lanatus",10,"Leaf thickness",0.205139312977099
"Vancouver",1,"Holcus lanatus",10,"Plant biomass and allometry: Seed number per plant",177000
"Vancouver",1,"Holcus lanatus",10,"Plant height generative",0.690483974361538
"Vancouver",1,"Holcus lanatus",10,"Plant height vegetative",0.442617636401449
"Vancouver",1,"Holcus lanatus",10,"Root/shoot ratio",1.52611071444312
"Vancouver",1,"Holcus lanatus",10,"Seed number per inflorescence (total, fertile, infertile)",112.2
"Vancouver",1,"Holcus lanatus",10,"Stem diameter",0.0018525
"Vancouver",1,"Holodiscus discolor",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",30.856
"Vancouver",1,"Holodiscus discolor",10,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.069198279461
"Vancouver",1,"Holodiscus discolor",10,"Plant height vegetative",3.04
"Vancouver",1,"Holosteum umbellatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",34.014
"Vancouver",1,"Holosteum umbellatum",1,"Leaf petiole length",0
"Vancouver",1,"Holosteum umbellatum",1,"Plant biomass and allometry: Seed number per plant",554.5
"Vancouver",1,"Holosteum umbellatum",1,"Plant height generative",0.15
"Vancouver",1,"Holosteum umbellatum",1,"Plant height vegetative",0.0963636363636364
"Vancouver",1,"Hordeum brachyantherum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",32.2
"Vancouver",1,"Hordeum brachyantherum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",17.0943916098571
"Vancouver",1,"Hordeum brachyantherum",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",19.026659954875
"Vancouver",1,"Hordeum brachyantherum",2,"Leaf thickness",0.126285714285714
"Vancouver",1,"Hordeum brachyantherum",2,"Plant height vegetative",0.304285714285714
"Vancouver",1,"Hordeum jubatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",23.5523257626614
"Vancouver",1,"Hordeum jubatum",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",20.3677715662
"Vancouver",1,"Hordeum jubatum",1,"Leaf petiole length",0
"Vancouver",1,"Hordeum jubatum",1,"Leaf thickness",0.129066666666667
"Vancouver",1,"Hordeum jubatum",1,"Plant height generative",0.4
"Vancouver",1,"Hordeum jubatum",1,"Plant height vegetative",0.48
"Vancouver",1,"Hordeum jubatum",1,"Root/shoot ratio",1.42205937638628
"Vancouver",1,"Hordeum murinum",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",37.077
"Vancouver",1,"Hordeum murinum",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",20.0302747624324
"Vancouver",1,"Hordeum murinum",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",23.0621724280213
"Vancouver",1,"Hordeum murinum",8,"Leaf thickness",0.172
"Vancouver",1,"Hordeum murinum",8,"Plant biomass and allometry: Seed number per plant",78.1666666666667
"Vancouver",1,"Hordeum murinum",8,"Plant height generative",0.393
"Vancouver",1,"Hordeum murinum",8,"Plant height vegetative",0.292065217391304
"Vancouver",1,"Humulus lupulus",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",21.7264291632146
"Vancouver",1,"Humulus lupulus",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",41.0740654223022
"Vancouver",1,"Humulus lupulus",4,"Leaf petiole length",7
"Vancouver",1,"Humulus lupulus",4,"Leaf thickness",0.17
"Vancouver",1,"Humulus lupulus",4,"Plant height generative",3
"Vancouver",1,"Humulus lupulus",4,"Plant height vegetative",4.75
"Vancouver",1,"Humulus lupulus",4,"Seed number per inflorescence (total, fertile, infertile)",23.5
"Vancouver",1,"Hyacinthoides hispanica",3,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",24.275
"Vancouver",1,"Hyacinthoides hispanica",3,"Plant height vegetative",0.6
"Vancouver",1,"Hyacinthus orientalis",1,"Plant height generative",0.375
"Vancouver",1,"Hyacinthus orientalis",1,"Plant height vegetative",0.275
"Vancouver",1,"Hydrangea macrophylla",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.5253823133734
"Vancouver",1,"Hydrangea macrophylla",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",18.532246108
"Vancouver",1,"Hydrangea macrophylla",2,"Leaf petiole length",3
"Vancouver",1,"Hydrangea macrophylla",2,"Plant height vegetative",2.375
"Vancouver",1,"Hydrocotyle ranunculoides",1,"Plant height vegetative",0.3
"Vancouver",1,"Hypericum androsaemum",3,"Plant biomass and allometry: Seed number per plant",78783.5
"Vancouver",1,"Hypericum androsaemum",3,"Plant height vegetative",0.611111111111111
"Vancouver",1,"Hypericum androsaemum",3,"Seed number per flower",814.5
"Vancouver",1,"Hypericum androsaemum",3,"Seed number per inflorescence (total, fertile, infertile)",1079
"Vancouver",1,"Hypericum maculatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",28.25
"Vancouver",1,"Hypericum maculatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",23.872
"Vancouver",1,"Hypericum maculatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",29.5666666666667
"Vancouver",1,"Hypericum maculatum",4,"Plant biomass and allometry: Seed number per plant",3660.41176470588
"Vancouver",1,"Hypericum maculatum",4,"Plant height generative",0.390818181818182
"Vancouver",1,"Hypericum maculatum",4,"Plant height vegetative",0.393
"Vancouver",1,"Hypericum perforatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",25.847843169092
"Vancouver",1,"Hypericum perforatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.5757614606385
"Vancouver",1,"Hypericum perforatum",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.2849927700862
"Vancouver",1,"Hypericum perforatum",4,"Leaf thickness",0.118547619047619
"Vancouver",1,"Hypericum perforatum",4,"Plant biomass and allometry: Seed number per plant",26611.3333333333
"Vancouver",1,"Hypericum perforatum",4,"Plant height generative",5.73572841493405
"Vancouver",1,"Hypericum perforatum",4,"Plant height vegetative",0.488729138321995
"Vancouver",1,"Hypericum perforatum",4,"Seed number per flower",244
"Vancouver",1,"Hypericum perforatum",4,"Seed number per inflorescence (total, fertile, infertile)",116.5
"Vancouver",1,"Hypericum perforatum",4,"Stem diameter",0.00271916666666667
"Vancouver",1,"Hypochaeris radicata",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",36.6434941995052
"Vancouver",1,"Hypochaeris radicata",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",24.0562612521403
"Vancouver",1,"Hypochaeris radicata",14,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",41.2943180347696
"Vancouver",1,"Hypochaeris radicata",14,"Leaf thickness",0.367421875
"Vancouver",1,"Hypochaeris radicata",14,"Plant biomass and allometry: Seed number per plant",550
"Vancouver",1,"Hypochaeris radicata",14,"Plant height vegetative",0.190441208791209
"Vancouver",1,"Hypochaeris radicata",14,"Root/shoot ratio",0.621913546873335
"Vancouver",1,"Hypochaeris radicata",14,"Stem diameter",0.136972838345865
"Vancouver",1,"Ilex aquifolium",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",7.12271724714783
"Vancouver",1,"Ilex aquifolium",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",11.2005106382979
"Vancouver",1,"Ilex aquifolium",16,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",7.13780113253144
"Vancouver",1,"Ilex aquifolium",16,"Leaf petiole length",1
"Vancouver",1,"Ilex aquifolium",16,"Leaf thickness",0.356812820512821
"Vancouver",1,"Ilex aquifolium",16,"Plant biomass and allometry: Seed number per plant",87500
"Vancouver",1,"Ilex aquifolium",16,"Plant height generative",3.5
"Vancouver",1,"Ilex aquifolium",16,"Plant height vegetative",11.08671875
"Vancouver",1,"Ilex aquifolium",16,"Seed number per flower",4.75
"Vancouver",1,"Ilex aquifolium",16,"Seed number per inflorescence (total, fertile, infertile)",4
"Vancouver",1,"Ilex crenata",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",9.42862530643032
"Vancouver",1,"Ilex crenata",4,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",9.4286253064
"Vancouver",1,"Ilex crenata",4,"Plant height vegetative",2.86966666666667
"Vancouver",1,"Ilex crenata",4,"Stem diameter",0.02635
"Vancouver",1,"Ilex glabra",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",9.80323023329494
"Vancouver",1,"Ilex glabra",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",9.74099699995806
"Vancouver",1,"Ilex glabra",1,"Leaf petiole length",0.49
"Vancouver",1,"Ilex glabra",1,"Leaf thickness",0.339
"Vancouver",1,"Ilex glabra",1,"Plant height vegetative",1.0464
"Vancouver",1,"Ilex opaca",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",12.0481156746037
"Vancouver",1,"Ilex opaca",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",12.5746981216597
"Vancouver",1,"Ilex opaca",1,"Leaf petiole length",0.706880769230769
"Vancouver",1,"Ilex opaca",1,"Leaf thickness",0.276672897196262
"Vancouver",1,"Ilex opaca",1,"Plant height vegetative",7.89514634146341
"Vancouver",1,"Ilex opaca",1,"Stem diameter",0.217297311136364
"Vancouver",1,"Ilex pedunculosa",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",8.39630562552477
"Vancouver",1,"Ilex pedunculosa",2,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",7.32315281275
"Vancouver",1,"Ilex pedunculosa",2,"Plant height vegetative",5.99464285714286
"Vancouver",1,"Ilex pedunculosa",2,"Stem diameter",0.0866763157894737
"Vancouver",1,"Ilex pernyi",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",5.57269279393173
"Vancouver",1,"Impatiens glandulifera",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",38.3
"Vancouver",1,"Impatiens glandulifera",8,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",68.9615513823659
"Vancouver",1,"Impatiens glandulifera",8,"Plant biomass and allometry: Seed number per plant",550
"Vancouver",1,"Impatiens glandulifera",8,"Plant height generative",1.5
"Vancouver",1,"Impatiens glandulifera",8,"Plant height vegetative",0.732474060822898
"Vancouver",1,"Impatiens glandulifera",8,"Seed number per flower",10.75
"Vancouver",1,"Impatiens glandulifera",8,"Seed number per inflorescence (total, fertile, infertile)",16
"Vancouver",1,"Impatiens parviflora",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",146.974
"Vancouver",1,"Impatiens parviflora",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",141.204
"Vancouver",1,"Impatiens parviflora",9,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",144.775
"Vancouver",1,"Impatiens parviflora",9,"Plant biomass and allometry: Seed number per plant",643.052631578947
"Vancouver",1,"Impatiens parviflora",9,"Plant height generative",48.265
"Vancouver",1,"Impatiens parviflora",9,"Plant height vegetative",0.601923076923077
"Vancouver",1,"Impatiens parviflora",9,"Seed number per flower",5.75
"Vancouver",1,"Impatiens parviflora",9,"Seed number per inflorescence (total, fertile, infertile)",6
"Vancouver",1,"Iris pseudacorus",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",15.3044444444444
"Vancouver",1,"Iris pseudacorus",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",14.238
"Vancouver",1,"Iris pseudacorus",7,"Plant biomass and allometry: Seed number per plant",5500
"Vancouver",1,"Iris pseudacorus",7,"Plant height generative",0.83
"Vancouver",1,"Iris pseudacorus",7,"Plant height vegetative",0.90625
"Vancouver",1,"Iris pseudacorus",7,"Seed number per flower",57.5
"Vancouver",1,"Iris pseudacorus",7,"Seed number per inflorescence (total, fertile, infertile)",46
"Vancouver",1,"Isoetes echinospora",1,"Plant height vegetative",0.15
"Vancouver",1,"Isolepis cernua",1,"Plant height vegetative",0.124285714285714
"Vancouver",1,"Jacobaea vulgaris",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",25.32118534
"Vancouver",1,"Jasione montana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",35.4425947651212
"Vancouver",1,"Jasione montana",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",31.1977842955
"Vancouver",1,"Jasione montana",1,"Plant biomass and allometry: Seed number per plant",8350
"Vancouver",1,"Jasione montana",1,"Plant height generative",0.275
"Vancouver",1,"Jasione montana",1,"Plant height vegetative",0.251046274915792
"Vancouver",1,"Jasione montana",1,"Seed number per flower",39
"Vancouver",1,"Jasione montana",1,"Seed number per inflorescence (total, fertile, infertile)",23
"Vancouver",1,"Juncus acuminatus",1,"Plant height vegetative",0.8
"Vancouver",1,"Juncus articulatus",6,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",18.804494047619
"Vancouver",1,"Juncus articulatus",6,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",12.1753469333139
"Vancouver",1,"Juncus articulatus",6,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",16.1276799901
"Vancouver",1,"Juncus articulatus",6,"Leaf thickness",0.6
"Vancouver",1,"Juncus articulatus",6,"Plant height generative",0.37
"Vancouver",1,"Juncus articulatus",6,"Plant height vegetative",0.371944444444444
"Vancouver",1,"Juncus articulatus",6,"Root/shoot ratio",1.86666666666667
"Vancouver",1,"Juncus articulatus",6,"Seed number per flower",55
"Vancouver",1,"Juncus balticus",1,"Plant height generative",0.525
"Vancouver",1,"Juncus balticus",1,"Plant height vegetative",0.517857142857143
"Vancouver",1,"Juncus balticus",1,"Seed number per inflorescence (total, fertile, infertile)",483.5
"Vancouver",1,"Juncus bufonius",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",16.2737544581319
"Vancouver",1,"Juncus bufonius",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",26.673034309922
"Vancouver",1,"Juncus bufonius",5,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",24.84377682
"Vancouver",1,"Juncus bufonius",5,"Plant biomass and allometry: Seed number per plant",32533.3333333333
"Vancouver",1,"Juncus bufonius",5,"Plant height generative",0.1
"Vancouver",1,"Juncus bufonius",5,"Plant height vegetative",0.210258333333333
"Vancouver",1,"Juncus bufonius",5,"Root/shoot ratio",1.46666666666667
"Vancouver",1,"Juncus bufonius",5,"Seed number per flower",55
"Vancouver",1,"Juncus bufonius",5,"Seed number per inflorescence (total, fertile, infertile)",106.5
"Vancouver",1,"Juncus conglomeratus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",4.984
"Vancouver",1,"Juncus conglomeratus",1,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",4.92
"Vancouver",1,"Juncus conglomeratus",1,"Plant biomass and allometry: Seed number per plant",241866.666666667
"Vancouver",1,"Juncus conglomeratus",1,"Plant height generative",0.744
"Vancouver",1,"Juncus conglomeratus",1,"Plant height vegetative",0.816875
"Vancouver",1,"Juncus conglomeratus",1,"Seed number per flower",55
"Vancouver",1,"Juncus conglomeratus",1,"Seed number per inflorescence (total, fertile, infertile)",114.6
"Vancouver",1,"Juncus effusus",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole excluded",11.1453846153846
"Vancouver",1,"Juncus effusus",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included",7.01829250101258
"Vancouver",1,"Juncus effusus",7,"Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): undefined if petiole is in- or excluded",11.6720798663602
"Vancouver",1,"Juncus effusus",7,"Leaf thickness",0.478666666666667
"Vancouver",1,"Juncus effusus",7,"Plant biomass and allometry: Seed number per plant",133347.25
"Vancouver",1,"Juncus effusus",7,"Plant height generative",0.9
