City,quadrat,species,count
Montreal,4,Monotropa uniflora,1
Montreal,4,Oenothera parviflora,1
Montreal,4,Onoclea sensibilis,1
Montreal,4,Orthilia secunda,1
Montreal,4,Osmorhiza claytonii,1
Montreal,4,Osmunda regalis,1
Montreal,4,Oxalis montana,1
Montreal,4,Persicaria maculosa,2
Montreal,4,Persicaria sagittata,1
Montreal,4,Phegopteris connectilis,1
Montreal,4,Phleum pratense,2
Montreal,4,Plantago lanceolata,1
Montreal,4,Plantago major,2
Montreal,4,Polygonum arenastrum,2
Montreal,4,Populus tremuloides,1
Montreal,4,Prunella vulgaris,1
Montreal,4,Pyrola elliptica,1
Montreal,4,Quercus macrocarpa,1
Montreal,4,Ranunculus acris,1
Montreal,4,Raphanus raphanistrum,1
Montreal,4,Rhynchospora fusca,1
Montreal,4,Salix eriocephala,1
Montreal,4,Setaria faberi,2
Montreal,4,Silene latifolia,1
Montreal,4,Silene vulgaris,2
Montreal,4,Sinapis arvensis,3
Montreal,4,Solidago altissima,1
Montreal,4,Sonchus arvensis,1
Montreal,4,Spergula arvensis,1
Montreal,4,Spiraea latifolia,1
Montreal,4,Symphyotrichum novi-belgii,1
Montreal,4,Toxicodendron radicans,1
Montreal,4,Toxicodendron vernix,1
Montreal,4,Trifolium hybridum,1
Montreal,4,Tsuga canadensis,2
Montreal,4,Vicia cracca,1
Montreal,5,Amaranthus retroflexus,1
Montreal,5,Asclepias syriaca,1
Montreal,5,Avena fatua,1
Montreal,5,Carex echinata,1
Montreal,5,Cenchrus americanus,1
Montreal,5,Chenopodium album,2
Montreal,5,Chimaphila umbellata,1
Montreal,5,Digitaria ischaemum,2
Montreal,5,Dryopteris carthusiana,1
Montreal,5,Dryopteris fragrans,1
Montreal,5,Dryopteris intermedia,2
Montreal,5,Echinochloa crus-galli,2
Montreal,5,Fallopia convolvulus,1
Montreal,5,Impatiens capensis,1
Montreal,5,Mitchella repens,1
Montreal,5,Orthilia secunda,3
Montreal,5,Panicum acuminatum,1
Montreal,5,Panicum capillare,1
Montreal,5,Persicaria lapathifolia,1
Montreal,5,Phragmites australis,1
Montreal,5,Platanthera clavellata,1
Montreal,5,Platanthera lacera,1
Montreal,5,Platanthera psycodes,1
Montreal,5,Polygonum aviculare,1
Montreal,5,Rumex acetosella,1
Montreal,5,Setaria viridis,1
Montreal,5,Symphyotrichum lateriflorum,1
Montreal,5,Trillium erectum,1
Montreal,5,Vaccinium cespitosum,1
Montreal,5,Vaccinium myrtilloides,1
Toronto,1,Abies balsamea,4
Toronto,1,Abutilon theophrasti,2
Toronto,1,Acalypha virginica,8
Toronto,1,Acer campestre,1
Toronto,1,Acer freemanii,1
Toronto,1,Acer negundo,36
Toronto,1,Acer nigrum,2
Toronto,1,Acer pensylvanicum,1
Toronto,1,Acer platanoides,27
Toronto,1,Acer pseudoplatanus,2
Toronto,1,Acer rubrum,13
Toronto,1,Acer saccharinum,18
Toronto,1,Acer saccharum,12
Toronto,1,Acer spicatum,3
Toronto,1,Acer tataricum,1
Toronto,1,Achillea filipendulina,1
Toronto,1,Achillea millefolium,15
Toronto,1,Achillea ptarmica,1
Toronto,1,Acorus calamus,1
Toronto,1,Actaea pachypoda,3
Toronto,1,Actaea racemosa,1
Toronto,1,Aegopodium podagraria,4
Toronto,1,Aesculus carnea,1
Toronto,1,Aesculus hippocastanum,15
Toronto,1,Agalinis paupercula,2
Toronto,1,Agalinis tenuifolia,7
Toronto,1,Agastache foeniculum,1
Toronto,1,Agastache rugosa,2
Toronto,1,Ageratina altissima,3
Toronto,1,Agrimonia pubescens,1
Toronto,1,Agropyron cristatum,3
Toronto,1,Agrostis gigantea,2
Toronto,1,Agrostis hyemalis,1
Toronto,1,Agrostis scabra,6
Toronto,1,Agrostis stolonifera,8
Toronto,1,Ailanthus altissima,31
Toronto,1,Ajuga reptans,1
Toronto,1,Alcea rosea,1
Toronto,1,Alisma gramineum,2
Toronto,1,Alisma plantago-aquatica,8
Toronto,1,Alisma triviale,1
Toronto,1,Alkekengi officinarum,2
Toronto,1,Alliaria petiolata,45
Toronto,1,Allium schoenoprasum,2
Toronto,1,Alnus glutinosa,9
Toronto,1,Alnus incana,2
Toronto,1,Amaranthus albus,2
Toronto,1,Amaranthus blitoides,4
Toronto,1,Amaranthus retroflexus,3
Toronto,1,Ambrosia artemisiifolia,7
Toronto,1,Ambrosia trifida,4
Toronto,1,Amelanchier alnifolia,2
Toronto,1,Amelanchier arborea,4
Toronto,1,Amelanchier laevis,2
Toronto,1,Ammophila breviligulata,3
Toronto,1,Anaphalis margaritacea,1
Toronto,1,Andropogon gerardii,4
Toronto,1,Anemonastrum canadense,13
Toronto,1,Anemone cylindrica,3
Toronto,1,Anthemis arvensis,1
Toronto,1,Anthemis cotula,7
Toronto,1,Apios americana,1
Toronto,1,Apocynum cannabinum,6
Toronto,1,Aquilegia canadensis,6
Toronto,1,Aquilegia vulgaris,3
Toronto,1,Arctium lappa,4
Toronto,1,Arctium minus,7
Toronto,1,Arenaria serpyllifolia,4
Toronto,1,Argentina anserina,7
Toronto,1,Arisaema triphyllum,4
Toronto,1,Armoracia rusticana,1
Toronto,1,Aronia melanocarpa,3
Toronto,1,Artemisia biennis,6
Toronto,1,Artemisia campestris,6
Toronto,1,Artemisia ludoviciana,1
Toronto,1,Artemisia vulgaris,7
Toronto,1,Asarum canadense,1
Toronto,1,Asclepias incarnata,8
Toronto,1,Asclepias syriaca,37
Toronto,1,Asclepias tuberosa,4
Toronto,1,Aster ericoides,4
Toronto,1,Atocion armeria,1
Toronto,1,Atriplex rosea,2
Toronto,1,Avena sativa,1
Toronto,1,Barbarea vulgaris,6
Toronto,1,Bassia scoparia,6
Toronto,1,Berberis thunbergii,7
Toronto,1,Berberis vulgaris,2
Toronto,1,Betula alleghaniensis,1
Toronto,1,Betula cordifolia,1
Toronto,1,Betula nigra,1
Toronto,1,Betula papyrifera,8
Toronto,1,Betula pendula,4
Toronto,1,Bidens cernua,7
Toronto,1,Bidens frondosa,2
Toronto,1,Bidens tripartita,1
Toronto,1,Boechera divaricarpa,1
Toronto,1,Bolboschoenus fluviatilis,1
Toronto,1,Borkhausenia intermedia,10
