"","AccSpeciesID","Genus","Species","ObsNum","ObsGRNum","MeasNum","MeasGRNum","TraitNum","X","X.1","X.2","X.3","X.4","X.5","X.6","X.7","X.8","X.9"
"278799",401662,"Xyris","gracillima","2","2","2","","","","","","","","","",NA,NA,NA
"278800",401663,"Xyris","grandis","1","1","1","","","","","","","","","",NA,NA,NA
"278801",401664,"Xyris","graniticola","2","2","2","","","","","","","","","",NA,NA,NA
"278802",401665,"Xyris","grisebachii","2","2","2","","","","","","","","","",NA,NA,NA
"278803",401666,"Xyris","guianensis","2","2","2","","","","","","","","","",NA,NA,NA
"278804",401667,"Xyris","hatschhachii","2","2","2","","","","","","","","","",NA,NA,NA
"278805",401668,"Xyris","huberi","2","2","2","","","","","","","","","",NA,NA,NA
"278806",401669,"Xyris","huillensis","2","2","2","","","","","","","","","",NA,NA,NA
"278807",401670,"Xyris","humpatensis","1","1","1","","","","","","","","","",NA,NA,NA
"278808",401671,"Xyris","imitatrix","23","23","19","","","","","","","","","",NA,NA,NA
"278809",401672,"Xyris","inaequalis","2","2","2","","","","","","","","","",NA,NA,NA
"278810",401673,"Xyris","indivisa","2","2","2","","","","","","","","","",NA,NA,NA
"278811",401674,"Xyris","intersita","2","2","2","","","","","","","","","",NA,NA,NA
"278812",401675,"Xyris","juncifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278813",401676,"Xyris","kibaraensis","2","2","2","","","","","","","","","",NA,NA,NA
"278814",401677,"Xyris","kornasiana","1","1","1","","","","","","","","","",NA,NA,NA
"278815",401678,"Xyris","kradungensis","2","2","2","","","","","","","","","",NA,NA,NA
"278816",401679,"Xyris","kukenaniana","2","2","2","","","","","","","","","",NA,NA,NA
"278817",401680,"Xyris","kundelungensis","2","2","2","","","","","","","","","",NA,NA,NA
"278818",401681,"Xyris","kwangolana","2","2","2","","","","","","","","","",NA,NA,NA
"278819",401682,"Xyris","laniceps","2","2","2","","","","","","","","","",NA,NA,NA
"278820",401683,"Xyris","lanulobractea","2","2","2","","","","","","","","","",NA,NA,NA
"278821",401684,"Xyris","lejolyanus","2","2","2","","","","","","","","","",NA,NA,NA
"278822",401685,"Xyris","leonensis","2","2","2","","","","","","","","","",NA,NA,NA
"278823",401686,"Xyris","liesneri","2","2","2","","","","","","","","","",NA,NA,NA
"278824",401687,"Xyris","linifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278825",401688,"Xyris","lithophila","2","2","2","","","","","","","","","",NA,NA,NA
"278826",401689,"Xyris","lobbii","1","1","1","","","","","","","","","",NA,NA,NA
"278827",401690,"Xyris","lomatophylla","2","2","2","","","","","","","","","",NA,NA,NA
"278828",401691,"Xyris","longifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278829",401692,"Xyris","lucida","2","2","2","","","","","","","","","",NA,NA,NA
"278830",401693,"Xyris","lugubris","2","2","2","","","","","","","","","",NA,NA,NA
"278831",401694,"Xyris","madagascariensis","2","2","2","","","","","","","","","",NA,NA,NA
"278832",401695,"Xyris","mallocephala","2","2","2","","","","","","","","","",NA,NA,NA
"278833",401696,"Xyris","melanovaginata","2","2","2","","","","","","","","","",NA,NA,NA
"278834",401697,"Xyris","mentiens","2","2","2","","","","","","","","","",NA,NA,NA
"278835",401698,"Xyris","mima","2","2","2","","","","","","","","","",NA,NA,NA
"278836",401699,"Xyris","moraesii","2","2","2","","","","","","","","","",NA,NA,NA
"278837",401700,"Xyris","natalensis","2","2","2","","","","","","","","","",NA,NA,NA
"278838",401701,"Xyris","neblinae","2","2","2","","","","","","","","","",NA,NA,NA
"278839",401702,"Xyris","nigra","2","2","2","","","","","","","","","",NA,NA,NA
"278840",401703,"Xyris","oblata","1","1","1","","","","","","","","","",NA,NA,NA
"278841",401704,"Xyris","obscura","2","2","2","","","","","","","","","",NA,NA,NA
"278842",401705,"Xyris","oligantha","2","2","2","","","","","","","","","",NA,NA,NA
"278843",401706,"Xyris","organensis","2","2","2","","","","","","","","","",NA,NA,NA
"278844",401707,"Xyris","ornithoptera","2","2","2","","","","","","","","","",NA,NA,NA
"278845",401708,"Xyris","oxylepis","2","2","2","","","","","","","","","",NA,NA,NA
"278846",401709,"Xyris","pallidula","2","2","2","","","","","","","","","",NA,NA,NA
"278847",401710,"Xyris","panacea","3","3","3","","","","","","","","","",NA,NA,NA
"278848",401711,"Xyris","parvula","2","2","2","","","","","","","","","",NA,NA,NA
"278849",401712,"Xyris","pectinata","2","2","2","","","","","","","","","",NA,NA,NA
"278850",401713,"Xyris","peteri","2","2","2","","","","","","","","","",NA,NA,NA
"278851",401714,"Xyris","piraquarae","2","2","2","","","","","","","","","",NA,NA,NA
"278852",401715,"Xyris","piresiana","2","2","2","","","","","","","","","",NA,NA,NA
"278853",401716,"Xyris","popeana","2","2","2","","","","","","","","","",NA,NA,NA
"278854",401717,"Xyris","porcata","1","1","1","","","","","","","","","",NA,NA,NA
"278855",401718,"Xyris","porphyrea","2","2","2","","","","","","","","","",NA,NA,NA
"278856",401719,"Xyris","pratensis","2","2","2","","","","","","","","","",NA,NA,NA
"278857",401720,"Xyris","prolificans","2","2","2","","","","","","","","","",NA,NA,NA
"278858",401721,"Xyris","ptariana","2","2","2","","","","","","","","","",NA,NA,NA
"278859",401722,"Xyris","pumila","2","2","2","","","","","","","","","",NA,NA,NA
"278860",401723,"Xyris","regnelli","2","2","1","","","","","","","","","",NA,NA,NA
"278861",401724,"Xyris","rehmannii","2","2","2","","","","","","","","","",NA,NA,NA
"278862",401725,"Xyris","reitzii","2","2","2","","","","","","","","","",NA,NA,NA
"278863",401726,"Xyris","rhodolepis","2","2","2","","","","","","","","","",NA,NA,NA
"278864",401727,"Xyris","rigida","2","2","2","","","","","","","","","",NA,NA,NA
"278865",401728,"Xyris","riopretensis","2","2","2","","","","","","","","","",NA,NA,NA
"278866",401729,"Xyris","riparia","2","2","2","","","","","","","","","",NA,NA,NA
"278867",401730,"Xyris","rubella","2","2","2","","","","","","","","","",NA,NA,NA
"278868",401731,"Xyris","rubrolimbata","2","2","2","","","","","","","","","",NA,NA,NA
"278869",401732,"Xyris","sanguinea","2","2","2","","","","","","","","","",NA,NA,NA
"278870",401733,"Xyris","scabridula","2","2","2","","","","","","","","","",NA,NA,NA
"278871",401734,"Xyris","schliebenii","2","2","2","","","","","","","","","",NA,NA,NA
"278872",401735,"Xyris","schneeana","2","2","2","","","","","","","","","",NA,NA,NA
"278873",401736,"Xyris","scoparia","2","2","2","","","","","","","","","",NA,NA,NA
"278874",401737,"Xyris","setigera","2","2","2","","","","","","","","","",NA,NA,NA
"278875",401738,"Xyris","spathifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278876",401739,"Xyris","sphaerocephala","1","1","1","","","","","","","","","",NA,NA,NA
"278877",401740,"Xyris","stenophylla","2","2","2","","","","","","","","","",NA,NA,NA
"278878",401741,"Xyris","stenophylloides","2","2","2","","","","","","","","","",NA,NA,NA
"278879",401742,"Xyris","stenostachya","2","2","2","","","","","","","","","",NA,NA,NA
"278880",401743,"Xyris","straminea","16","16","14","","","","","","","","","",NA,NA,NA
"278881",401744,"Xyris","stricta","var.","obscura","2","2","1","","","","","","","",NA,NA,NA
"278882",401745,"Xyris","subglabrata","2","2","2","","","","","","","","","",NA,NA,NA
"278883",401746,"Xyris","subtilis","2","2","2","","","","","","","","","",NA,NA,NA
"278884",401747,"Xyris","subuniflora","2","2","2","","","","","","","","","",NA,NA,NA
"278885",401748,"Xyris","sulcatifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278886",401749,"Xyris","symoensii","2","2","2","","","","","","","","","",NA,NA,NA
"278887",401750,"Xyris","tasmanica","2","2","2","","","","","","","","","",NA,NA,NA
"278888",401751,"Xyris","tatei","2","2","2","","","","","","","","","",NA,NA,NA
"278889",401752,"Xyris","teinosperma","2","2","2","","","","","","","","","",NA,NA,NA
"278890",401753,"Xyris","teretifolia","2","2","2","","","","","","","","","",NA,NA,NA
"278891",401754,"Xyris","terrestris","2","2","2","","","","","","","","","",NA,NA,NA
"278892",401755,"Xyris","thailandica","2","2","2","","","","","","","","","",NA,NA,NA
"278893",401756,"Xyris","thysanolepis","2","2","2","","","","","","","","","",NA,NA,NA
"278894",401757,"Xyris","toronoana","2","2","2","","","","","","","","","",NA,NA,NA
"278895",401758,"Xyris","trachysperma","2","2","2","","","","","","","","","",NA,NA,NA
"278896",401759,"Xyris","tristis","2","2","2","","","","","","","","","",NA,NA,NA
"278897",401760,"Xyris","tuberosa","2","2","2","","","","","","","","","",NA,NA,NA
"278898",401761,"Xyris","unistriata","2","2","2","","","","","","","","","",NA,NA,NA
"278899",401762,"Xyris","vacillans","2","2","2","","","","","","","","","",NA,NA,NA
"278900",401763,"Xyris","valdeapiculata","2","2","2","","","","","","","","","",NA,NA,NA
"278901",401764,"Xyris","valida","2","2","2","","","","","","","","","",NA,NA,NA
"278902",401765,"Xyris","wallichii","2","2","2","","","","","","","","","",NA,NA,NA
"278903",401766,"Xyris","welwitschii","2","2","2","","","","","","","","","",NA,NA,NA
"278904",401767,"Xyris","witsenioides","2","2","2","","","","","","","","","",NA,NA,NA
"278905",401768,"Xyris","wurdackii","2","2","2","","","","","","","","","",NA,NA,NA
"278906",401769,"Xyris","xiphophylla","2","2","2","","","","","","","","","",NA,NA,NA
"278907",401770,"Xysmalobium","20","20","17","","","","","","","","","","",NA,NA,NA
"278908",401771,"Xysmalobium","acerateoides","2","2","2","","","","","","","","","",NA,NA,NA
"278909",401772,"Xysmalobium","asperum","2","2","2","","","","","","","","","",NA,NA,NA
"278910",401773,"Xysmalobium","baurii","2","2","2","","","","","","","","","",NA,NA,NA
"278911",401774,"Xysmalobium","brownianum","2","2","2","","","","","","","","","",NA,NA,NA
"278912",401775,"Xysmalobium","carinatum","2","2","2","","","","","","","","","",NA,NA,NA
"278913",401776,"Xysmalobium","confusum","2","2","2","","","","","","","","","",NA,NA,NA
"278914",401777,"Xysmalobium","fluviale","2","2","2","","","","","","","","","",NA,NA,NA
"278915",401778,"Xysmalobium","gerrardii","2","2","2","","","","","","","","","",NA,NA,NA
"278916",401779,"Xysmalobium","gomphocarpoides","2","2","2","","","","","","","","","",NA,NA,NA
"278917",401780,"Xysmalobium","heudelotianum","20","20","17","","","","","","","","","",NA,NA,NA
"278918",401781,"Xysmalobium","holubii","1","1","1","","","","","","","","","",NA,NA,NA
"278919",401782,"Xysmalobium","involucratum","20","20","18","","","","","","","","","",NA,NA,NA
"278920",401783,"Xysmalobium","kaessneri","19","19","18","","","","","","","","","",NA,NA,NA
"278921",401784,"Xysmalobium","orbiculare","20","20","18","","","","","","","","","",NA,NA,NA
"278922",401785,"Xysmalobium","parviflorum","21","21","17","","","","","","","","","",NA,NA,NA
"278923",401786,"Xysmalobium","patulum","1","1","1","","","","","","","","","",NA,NA,NA
"278924",401787,"Xysmalobium","pearsonii","2","2","2","","","","","","","","","",NA,NA,NA
"278925",401788,"Xysmalobium","prunelloides","2","2","2","","","","","","","","","",NA,NA,NA
"278926",401789,"Xysmalobium","reticulatum","1","1","1","","","","","","","","","",NA,NA,NA
"278927",401790,"Xysmalobium","samoritourei","1","1","1","","","","","","","","","",NA,NA,NA
"278928",401791,"Xysmalobium","stockenstromense","2","2","2","","","","","","","","","",NA,NA,NA
"278929",401792,"Xysmalobium","stocksii","1","1","1","","","","","","","","","",NA,NA,NA
"278930",401793,"Xysmalobium","tysonianum","2","2","2","","","","","","","","","",NA,NA,NA
"278931",401794,"Xysmalobium","winterbergense","2","2","2","","","","","","","","","",NA,NA,NA
"278932",401795,"Xysmalobium","woodii","2","2","2","","","","","","","","","",NA,NA,NA
"278933",401796,"Xysmalobium","zeyheri","2","2","2","","","","","","","","","",NA,NA,NA
"278934",401797,"Yabea","1","1","1","","","","","","","","","","",NA,NA,NA
"278935",401798,"Yakirra","foliolosa","2","2","2","","","","","","","","","",NA,NA,NA
"278936",401799,"Yakirra","websteri","2","2","2","","","","","","","","","",NA,NA,NA
"278937",401800,"Yanomamua","araca","2","2","2","","","","","","","","","",NA,NA,NA
"278938",401801,"Yariguianthus","glomerulatus","2","2","2","","","","","","","","","",NA,NA,NA
"278939",401802,"Yasunia","quadrata","2","2","2","","","","","","","","","",NA,NA,NA
"278940",401803,"Yasunia","sessiliflora","2","2","2","","","","","","","","","",NA,NA,NA
"278941",401804,"Yavia","cryptocarpa","2","2","2","","","","","","","","","",NA,NA,NA
"278942",401805,"Yeatesia","1","1","1","","","","","","","","","","",NA,NA,NA
"278943",401806,"Yeatesia","platystegia","3","3","2","","","","","","","","","",NA,NA,NA
"278944",401807,"Yermo","1","1","1","","","","","","","","","","",NA,NA,NA
"278945",401808,"Yinshania","yunnanensis","2","2","2","","","","","","","","","",NA,NA,NA
"278946",401809,"Yoania","amagiensis","2","2","2","","","","","","","","","",NA,NA,NA
"278947",401810,"Yoania","flava","2","2","2","","","","","","","","","",NA,NA,NA
"278948",401811,"Yoania","japonica","2","2","2","","","","","","","","","",NA,NA,NA
"278949",401812,"Yoania","prainii","2","2","2","","","","","","","","","",NA,NA,NA
"278950",401813,"Youngia","1","1","1","","","","","","","","","","",NA,NA,NA
"278951",401814,"Youngia","cineripappa","2","2","2","","","","","","","","","",NA,NA,NA
"278952",401815,"Youngia","erythrocarpa","2","2","2","","","","","","","","","",NA,NA,NA
"278953",401816,"Youngia","heterophylla","2","2","2","","","","","","","","","",NA,NA,NA
"278954",401817,"Ypsilandra","alpina","2","2","2","","","","","","","","","",NA,NA,NA
"278955",401818,"Ypsilandra","cavaleriei","2","2","2","","","","","","","","","",NA,NA,NA
"278956",401819,"Ypsilandra","jinpingensis","2","2","2","","","","","","","","","",NA,NA,NA
"278957",401820,"Ypsilandra","kansuensis","2","2","2","","","","","","","","","",NA,NA,NA
"278958",401821,"Ypsilandra","yunnanensis","2","2","2","","","","","","","","","",NA,NA,NA
"278959",401822,"Ypsilopus","leedalii","2","2","2","","","","","","","","","",NA,NA,NA
"278960",401823,"Ypsilopus","liae","2","2","2","","","","","","","","","",NA,NA,NA
"278961",401824,"Yucca","angustissima","var.","kanabensis","2","2","1","","","","","","","",NA,NA,NA
"278962",401825,"Yucca","angustissima","var.","toftiae","2","2","1","","","","","","","",NA,NA,NA
"278963",401826,"Yucca","arkansana","4","4","2","","","","","","","","","",NA,NA,NA
"278964",401827,"Yucca","campestris","3","3","2","","","","","","","","","",NA,NA,NA
"278965",401828,"Yucca","capensis","1","1","1","","","","","","","","","",NA,NA,NA
"278966",401829,"Yucca","cernua","2","2","2","","","","","","","","","",NA,NA,NA
"278967",401830,"Yucca","coahuilensis","2","2","2","","","","","","","","","",NA,NA,NA
"278968",401831,"Yucca","decipiens","1","1","1","","","","","","","","","",NA,NA,NA
"278969",401832,"Yucca","declinata","1","1","1","","","","","","","","","",NA,NA,NA
"278970",401833,"Yucca","elata","var.","verdiensis","1","1","1","","","","","","","",NA,NA,NA
"278971",401834,"Yucca","endlichiana","2","2","2","","","","","","","","","",NA,NA,NA
"278972",401835,"Yucca","gigantea","11","14","5","","","","","","","","","",NA,NA,NA
"278973",401836,"Yucca","grandiflora","1","1","1","","","","","","","","","",NA,NA,NA
"278974",401837,"Yucca","harrimaniae","8","8","2","","","","","","","","","",NA,NA,NA
"278975",401838,"Yucca","harrimaniae","var.","harrimaniae","1","1","1","","","","","","","",NA,NA,NA
"278976",401839,"Yucca","intermedia","5","5","3","","","","","","","","","",NA,NA,NA
"278977",401840,"Yucca","jaliscensis","1","1","1","","","","","","","","","",NA,NA,NA
"278978",401841,"Yucca","karlsruhensis","2","2","1","","","","","","","","","",NA,NA,NA
"278979",401842,"Yucca","luminosa","1","1","1","","","","","","","","","",NA,NA,NA
"278980",401843,"Yucca","madrensis","4","4","3","","","","","","","","","",NA,NA,NA
"278981",401844,"Yucca","necopina","3","3","2","","","","","","","","","",NA,NA,NA
"278982",401845,"Yucca","neomexicana","4","4","3","","","","","","","","","",NA,NA,NA
"278983",401846,"Yucca","potosina","1","1","1","","","","","","","","","",NA,NA,NA
"278984",401847,"Yucca","queretaroensis","1","1","1","","","","","","","","","",NA,NA,NA
"278985",401848,"Yucca","sterilis","3","3","3","","","","","","","","","",NA,NA,NA
"278986",401849,"Yucca","tenuistyla","3","3","2","","","","","","","","","",NA,NA,NA
"278987",401850,"Yucca","torreyi","1","1","1","","","","","","","","","",NA,NA,NA
"278988",401851,"Yucca","treculeana","var.","treculeana","1","1","1","","","","","","","",NA,NA,NA
"278989",401852,"Yucca","utahensis","1","1","1","","","","","","","","","",NA,NA,NA
"278990",401853,"Yufa","azaguieanum","1","1","1","","","","","","","","","",NA,NA,NA
"278991",401854,"Yufa","libera","1","1","1","","","","","","","","","",NA,NA,NA
"278992",401855,"Yungasocereus","inquisivensis","1","1","1","","","","","","","","","",NA,NA,NA
"278993",401856,"Yunquea","tenzii","2","2","2","","","","","","","","","",NA,NA,NA
"278994",401857,"Yushania","flexa","2","2","2","","","","","","","","","",NA,NA,NA
"278995",401858,"Yushania","multiramea","2","1","63","62","43","","","","","","","",NA,NA,NA
"278996",401859,"Yvesia","madagascariensis","2","2","2","","","","","","","","","",NA,NA,NA
"278997",401860,"Zagrosia","persica","2","2","2","","","","","","","","","",NA,NA,NA
"278998",401861,"Zahlbrucknerella","calcarea","1","1","1","","","","","","","","","",NA,NA,NA
"278999",401862,"Zahlbrucknerella","californica","1","1","1","","","","","","","","","",NA,NA,NA
"279000",401863,"Zahlbrucknerella","fabispora","1","1","1","","","","","","","","","",NA,NA,NA
"279001",401864,"Zaluzania","grayana","4","4","2","","","","","","","","","",NA,NA,NA
"279002",401865,"Zaluzianskya","acrobareia","2","2","2","","","","","","","","","",NA,NA,NA
"279003",401866,"Zaluzianskya","acutiloba","2","2","2","","","","","","","","","",NA,NA,NA
"279004",401867,"Zaluzianskya","affinis","2","2","2","","","","","","","","","",NA,NA,NA
"279005",401868,"Zaluzianskya","angustifolia","2","2","2","","","","","","","","","",NA,NA,NA
"279006",401869,"Zaluzianskya","bella","2","2","2","","","","","","","","","",NA,NA,NA
"279007",401870,"Zaluzianskya","capensis","2","2","2","","","","","","","","","",NA,NA,NA
"279008",401871,"Zaluzianskya","chrysops","2","2","2","","","","","","","","","",NA,NA,NA
"279009",401872,"Zaluzianskya","cohabitans","2","2","2","","","","","","","","","",NA,NA,NA
"279010",401873,"Zaluzianskya","collina","2","2","2","","","","","","","","","",NA,NA,NA
"279011",401874,"Zaluzianskya","crocea","2","2","2","","","","","","","","","",NA,NA,NA
"279012",401875,"Zaluzianskya","diandra","2","2","2","","","","","","","","","",NA,NA,NA
"279013",401876,"Zaluzianskya","distans","2","2","2","","","","","","","","","",NA,NA,NA
"279014",401877,"Zaluzianskya","glandulosa","2","2","2","","","","","","","","","",NA,NA,NA
"279015",401878,"Zaluzianskya","gracilis","2","2","2","","","","","","","","","",NA,NA,NA
"279016",401879,"Zaluzianskya","inflata","2","2","2","","","","","","","","","",NA,NA,NA
"279017",401880,"Zaluzianskya","isanthera","2","2","2","","","","","","","","","",NA,NA,NA
"279018",401881,"Zaluzianskya","kareebergensis","2","2","2","","","","","","","","","",NA,NA,NA
"279019",401882,"Zaluzianskya","karrooica","2","2","2","","","","","","","","","",NA,NA,NA
"279020",401883,"Zaluzianskya","lanigera","2","2","2","","","","","","","","","",NA,NA,NA
"279021",401884,"Zaluzianskya","maritima","2","2","2","","","","","","","","","",NA,NA,NA
"279022",401885,"Zaluzianskya","marlothii","2","2","2","","","","","","","","","",NA,NA,NA
"279023",401886,"Zaluzianskya","mirabilis","2","2","2","","","","","","","","","",NA,NA,NA
"279024",401887,"Zaluzianskya","muirii","2","2","2","","","","","","","","","",NA,NA,NA
"279025",401888,"Zaluzianskya","natalensis","2","2","2","","","","","","","","","",NA,NA,NA
"279026",401889,"Zaluzianskya","oreophila","2","2","2","","","","","","","","","",NA,NA,NA
"279027",401890,"Zaluzianskya","pachyrrhiza","2","2","2","","","","","","","","","",NA,NA,NA
"279028",401891,"Zaluzianskya","parviflora","2","2","2","","","","","","","","","",NA,NA,NA
"279029",401892,"Zaluzianskya","pilosa","2","2","2","","","","","","","","","",NA,NA,NA
"279030",401893,"Zaluzianskya","pilosissima","2","2","2","","","","","","","","","",NA,NA,NA
"279031",401894,"Zaluzianskya","pulvinata","2","2","2","","","","","","","","","",NA,NA,NA
"279032",401895,"Zaluzianskya","pumila","2","2","2","","","","","","","","","",NA,NA,NA
"279033",401896,"Zaluzianskya","regalis","2","2","2","","","","","","","","","",NA,NA,NA
"279034",401897,"Zaluzianskya","rubrostellata","2","2","2","","","","","","","","","",NA,NA,NA
"279035",401898,"Zaluzianskya","sanorum","2","2","2","","","","","","","","","",NA,NA,NA
"279036",401899,"Zaluzianskya","schmitziae","2","2","2","","","","","","","","","",NA,NA,NA
"279037",401900,"Zaluzianskya","spathacea","2","2","2","","","","","","","","","",NA,NA,NA
"279038",401901,"Zaluzianskya","sutherlandica","2","2","2","","","","","","","","","",NA,NA,NA
"279039",401902,"Zaluzianskya","synaptica","2","2","2","","","","","","","","","",NA,NA,NA
"279040",401903,"Zaluzianskya","turritella","2","2","2","","","","","","","","","",NA,NA,NA
"279041",401904,"Zaluzianskya","vallispiscis","2","2","2","","","","","","","","","",NA,NA,NA
"279042",401905,"Zaluzianskya","venustra","2","2","2","","","","","","","","","",NA,NA,NA
"279043",401906,"Zaluzianskya","violacea","2","2","2","","","","","","","","","",NA,NA,NA
"279044",401907,"Zamia","amazonum","2","2","2","","","","","","","","","",NA,NA,NA
"279045",401908,"Zamia","cunaria","2","2","2","","","","","","","","","",NA,NA,NA
"279046",401909,"Zamia","decumbens","2","2","2","","","","","","","","","",NA,NA,NA
"279047",401910,"Zamia","disodon","2","2","2","","","","","","","","","",NA,NA,NA
"279048",401911,"Zamia","dressleri","1","1","1","","","","","","","","","",NA,NA,NA
"279049",401912,"Zamia","floridana","var.","umbrosa","1","1","1","","","","","","","",NA,NA,NA
"279050",401913,"Zamia","gentryi","1","1","1","","","","","","","","","",NA,NA,NA
"279051",401914,"Zamia","gomeziana","2","2","2","","","","","","","","","",NA,NA,NA
"279052",401915,"Zamia","grijalvensis","2","2","2","","","","","","","","","",NA,NA,NA
"279053",401916,"Zamia","hamannii","2","2","2","","","","","","","","","",NA,NA,NA
"279054",401917,"Zamia","herrerae","2","2","2","","","","","","","","","",NA,NA,NA
"279055",401918,"Zamia","imperialis","2","2","2","","","","","","","","","",NA,NA,NA
"279056",401919,"Zamia","incognita","1","1","1","","","","","","","","","",NA,NA,NA
"279057",401920,"Zamia","inermis","2","2","2","","","","","","","","","",NA,NA,NA
"279058",401921,"Zamia","ipetiensis","2","2","2","","","","","","","","","",NA,NA,NA
"279059",401922,"Zamia","lacandona","2","2","2","","","","","","","","","",NA,NA,NA
"279060",401923,"Zamia","lecointei","2","2","2","","","","","","","","","",NA,NA,NA
"279061",401924,"Zamia","macrochiera","2","2","2","","","","","","","","","",NA,NA,NA
"279062",401925,"Zamia","meermanii","2","2","2","","","","","","","","","",NA,NA,NA
"279063",401926,"Zamia","monticola","2","2","2","","","","","","","","","",NA,NA,NA
"279064",401927,"Zamia","nesophila","2","2","2","","","","","","","","","",NA,NA,NA
"279065",401928,"Zamia","neurophyllidia","15","15","2","","","","","","","","","",NA,NA,NA
"279066",401929,"Zamia","onan-reyesii","2","2","2","","","","","","","","","",NA,NA,NA
"279067",401930,"Zamia","oreillyi","2","2","2","","","","","","","","","",NA,NA,NA
"279068",401931,"Zamia","paucijuga","2","2","2","","","","","","","","","",NA,NA,NA
"279069",401932,"Zamia","pseudomonticola","2","2","2","","","","","","","","","",NA,NA,NA
"279070",401933,"Zamia","pumila","subsp.","pumila","1","1","1","","","","","","","",NA,NA,NA
"279071",401934,"Zamia","purpurea","2","2","2","","","","","","","","","",NA,NA,NA
"279072",401935,"Zamia","pygmaea","3","3","3","","","","","","","","","",NA,NA,NA
"279073",401936,"Zamia","pyrophylla","1","1","1","","","","","","","","","",NA,NA,NA
"279074",401937,"Zamia","sandovalii","2","2","2","","","","","","","","","",NA,NA,NA
"279075",401938,"Zamia","soconuscensis","2","2","2","","","","","","","","","",NA,NA,NA
"279076",401939,"Zamia","spartea","2","2","2","","","","","","","","","",NA,NA,NA
"279077",401940,"Zamia","standleyi","2","2","2","","","","","","","","","",NA,NA,NA
"279078",401941,"Zamia","tolimensis","2","2","2","","","","","","","","","",NA,NA,NA
"279079",401942,"Zamia","tuerckheimii","2","2","2","","","","","","","","","",NA,NA,NA
"279080",401943,"Zamia","urep","2","2","2","","","","","","","","","",NA,NA,NA
"279081",401944,"Zamia","variegata","2","2","2","","","","","","","","","",NA,NA,NA
"279082",401945,"Zamia","verschaffeltii","3","1","17","15","17","","","","","","","",NA,NA,NA
"279083",401946,"Zannichellia","1","1","1","","","","","","","","","","",NA,NA,NA
"279084",401947,"Zannichellia","aschersoniana","2","2","2","","","","","","","","","",NA,NA,NA
"279085",401948,"Zannichellia","contorta","1","1","1","","","","","","","","","",NA,NA,NA
"279086",401949,"Zannichellia","obtusifolia","1","1","1","","","","","","","","","",NA,NA,NA
"279087",401950,"Zannichellia","peltata","1","1","1","","","","","","","","","",NA,NA,NA
"279088",401951,"Zantedeschia","1","1","1","","","","","","","","","","",NA,NA,NA
"279089",401952,"Zantedeschia","elliottiana","2","2","2","","","","","","","","","",NA,NA,NA
"279090",401953,"Zantedeschia","jucunda","2","2","2","","","","","","","","","",NA,NA,NA
"279091",401954,"Zantedeschia","odorata","2","2","2","","","","","","","","","",NA,NA,NA
"279092",401955,"Zantedeschia","pentlandii","2","2","2","","","","","","","","","",NA,NA,NA
"279093",401956,"Zantedeschia","rehmannii","2","2","2","","","","","","","","","",NA,NA,NA
"279094",401957,"Zantedeschia","valida","2","2","2","","","","","","","","","",NA,NA,NA
"279095",401958,"Zanthoxylum","aculeatissimum","1","1","1","","","","","","","","","",NA,NA,NA
"279096",401959,"Zanthoxylum","albiflorum","1","1","1","","","","","","","","","",NA,NA,NA
"279097",401960,"Zanthoxylum","amapaense","2","2","2","","","","","","","","","",NA,NA,NA
"279098",401961,"Zanthoxylum","anadenium","1","1","1","","","","","","","","","",NA,NA,NA
"279099",401962,"Zanthoxylum","anodynum","8","8","1","","","","","","","","","",NA,NA,NA
"279100",401963,"Zanthoxylum","arborescens","12","12","2","","","","","","","","","",NA,NA,NA
"279101",401964,"Zanthoxylum","atchoum","1","1","1","","","","","","","","","",NA,NA,NA
"279102",401965,"Zanthoxylum","bifoliolatum","4","4","3","","","","","","","","","",NA,NA,NA
"279103",401966,"Zanthoxylum","blackburnia","2","2","2","","","","","","","","","",NA,NA,NA
"279104",401967,"Zanthoxylum","bluettianum","1","1","1","","","","","","","","","",NA,NA,NA
"279105",401968,"Zanthoxylum","buesgenii","1","1","1","","","","","","","","","",NA,NA,NA
"279106",401969,"Zanthoxylum","chevalieri","1","1","1","","","","","","","","","",NA,NA,NA
"279107",401970,"Zanthoxylum","ciliatum","7","7","2","","","","","","","","","",NA,NA,NA
"279108",401971,"Zanthoxylum","claessensii","1","1","1","","","","","","","","","",NA,NA,NA
"279109",401972,"Zanthoxylum","clava","2","3","3","","","","","","","","","",NA,NA,NA
"279110",401973,"Zanthoxylum","comosum","1","1","1","","","","","","","","","",NA,NA,NA
"279111",401974,"Zanthoxylum","coriaceum","4","4","3","","","","","","","","","",NA,NA,NA
"279112",401975,"Zanthoxylum","deremense","1","1","1","","","","","","","","","",NA,NA,NA
"279113",401976,"Zanthoxylum","dinklagei","1","1","1","","","","","","","","","",NA,NA,NA
"279114",401977,"Zanthoxylum","dipetalum","var.","dipetalum","1","1","1","","","","","","","",NA,NA,NA
"279115",401978,"Zanthoxylum","dipetalum","var.","tomentosum","1","1","1","","","","","","","",NA,NA,NA
